Timestamp,Date,"Rate (%/day)",Amount,"Period (days)","isFRR (0=fixed_rate / 1=FRR)"
1443876799,"2015-10-03 12:53:19",0.0104,0.24,2,0
1443876799,"2015-10-03 12:53:19",0.0104,5.727,2,0
1443876799,"2015-10-03 12:53:19",0.0104,1.202,2,0
1443876799,"2015-10-03 12:53:19",0.0104,36.431,30,0
1443876799,"2015-10-03 12:53:19",0.0105,0.821,30,0
1443876799,"2015-10-03 12:53:19",0.0105,0.161,30,0
1443876799,"2015-10-03 12:53:19",0.0105,10,30,0
1443876800,"2015-10-03 12:53:20",0.0105,4.208,30,0
1443876800,"2015-10-03 12:53:20",0.0105,1.215,30,0
1443876915,"2015-10-03 12:55:15",0.01084,0.294,2,0
1443876915,"2015-10-03 12:55:15",0.01084,0.375,2,0
1443876915,"2015-10-03 12:55:15",0.01085,0.055,30,0
1443877035,"2015-10-03 12:57:15",0.0108,0.837,3,0
1443877035,"2015-10-03 12:57:15",0.0108,3.378,2,0
1443877151,"2015-10-03 12:59:11",0.01084,0.255,2,0
1443877270,"2015-10-03 13:01:10",0.00949,10.621,2,0
1443877270,"2015-10-03 13:01:10",0.0098,0.634,2,0
1443877270,"2015-10-03 13:01:10",0.01,0.975,2,0
1443877270,"2015-10-03 13:01:10",0.01085,0.27,2,0
1443877270,"2015-10-03 13:01:10",0.01085,0.219,5,0
1443877874,"2015-10-03 13:11:14",0.0107,1.206,3,0
1443877874,"2015-10-03 13:11:14",0.01075,0.249,30,0
1443877874,"2015-10-03 13:11:14",0.0108,0.22,2,0
1443877993,"2015-10-03 13:13:13",0.0105,3.495,30,0
1443877993,"2015-10-03 13:13:13",0.0107,0.5,3,0
1443878476,"2015-10-03 13:21:16",0.0105,0.22,2,0
1443878829,"2015-10-03 13:27:09",0.00949,2.452,2,0
1443878829,"2015-10-03 13:27:09",0.00949,12.363,2,0
1443878829,"2015-10-03 13:27:09",0.01,0.25,2,0
1443879793,"2015-10-03 13:43:13",0.0094,0.715,2,0
1443879910,"2015-10-03 13:45:10",0.01,0.162,2,0
1443879910,"2015-10-03 13:45:10",0.01,2.001,5,0
1443879910,"2015-10-03 13:45:10",0.01,0.25,2,0
1443879910,"2015-10-03 13:45:10",0.0104,2.537,5,0
1443879912,"2015-10-03 13:45:12",0.0105,7.514,30,0
1443879912,"2015-10-03 13:45:12",0.0108,1.705,2,0
1443879912,"2015-10-03 13:45:12",0.0108,0.22,2,0
1443880271,"2015-10-03 13:51:11",0.0108,0.366,2,0
1443880390,"2015-10-03 13:53:10",0.0108,4.268,4,0
1443880390,"2015-10-03 13:53:10",0.0108,2.004,15,0
1443880390,"2015-10-03 13:53:10",0.0108,0.25,2,0
1443880390,"2015-10-03 13:53:10",0.01084,0.255,2,0
1443880390,"2015-10-03 13:53:10",0.01085,0.22,2,0
1443881113,"2015-10-03 14:05:13",0.00962,0.661,2,0
1443881113,"2015-10-03 14:05:13",0.00962,0.22,5,0
1443881113,"2015-10-03 14:05:13",0.0107,1.319,4,0
1443881113,"2015-10-03 14:05:13",0.01079,6.555,2,0
1443881114,"2015-10-03 14:05:14",0.01084,0.255,2,0
1443881114,"2015-10-03 14:05:14",0.01085,0.23,2,0
1443881213,"2015-10-03 14:06:53",0.0035,34.107,30,0
1443881213,"2015-10-03 14:06:53",0.0035,77.153,30,0
1443881466,"2015-10-03 14:11:06",0.01,0.27,2,0
1443882319,"2015-10-03 14:25:19",0.01,2.18,2,0
1443882319,"2015-10-03 14:25:19",0.01,0.22,5,0
1443882319,"2015-10-03 14:25:19",0.01,0.261,5,0
1443882319,"2015-10-03 14:25:19",0.01084,0.255,2,0
1443882319,"2015-10-03 14:25:19",0.01085,0.22,2,0
1443882558,"2015-10-03 14:29:18",0.01084,0.255,2,0
1443882678,"2015-10-03 14:31:18",0.0095,1.105,10,0
1443882795,"2015-10-03 14:33:15",0.01079,0.156,2,0
1443882795,"2015-10-03 14:33:15",0.0108,0.178,3,0
1443883749,"2015-10-03 14:49:09",0.0107,0.035,2,0
1443884354,"2015-10-03 14:59:14",0.0107,4.015,2,0
1443884354,"2015-10-03 14:59:14",0.0107,0.655,3,0
1443884593,"2015-10-03 15:03:13",0.0098,0.212,2,0
1443884831,"2015-10-03 15:07:11",0.0098,0.228,2,0
1443885229,"2015-10-03 15:13:49",0.0099,2.738,2,0
1443885229,"2015-10-03 15:13:49",0.0108,2.098,5,0
1443885229,"2015-10-03 15:13:49",0.0108,1.928,2,0
1443885229,"2015-10-03 15:13:49",0.0108,11.09,2,0
1443885386,"2015-10-03 15:16:26",0.01079,1.486,2,0
1443885386,"2015-10-03 15:16:26",0.0108,1.066,30,0
1443885386,"2015-10-03 15:16:26",0.0108,0.708,30,0
1443885386,"2015-10-03 15:16:26",0.01085,0.22,2,0
1443886392,"2015-10-03 15:33:12",0.0077,1.501,2,0
1443886395,"2015-10-03 15:33:15",0.0097,0.565,2,0
1443886395,"2015-10-03 15:33:15",0.0098,0.212,2,0
1443886395,"2015-10-03 15:33:15",0.0108,0.211,2,0
1443886514,"2015-10-03 15:35:14",0.0107,1.396,2,0
1443886515,"2015-10-03 15:35:15",0.0108,2.879,2,0
1443886634,"2015-10-03 15:37:14",0.0108,1.498,2,0
1443886634,"2015-10-03 15:37:14",0.0108,0.178,3,0
1443886634,"2015-10-03 15:37:14",0.0108,0.515,2,0
1443886634,"2015-10-03 15:37:14",0.0108,0.375,2,0
1443886634,"2015-10-03 15:37:14",0.01084,0.268,2,0
1443886634,"2015-10-03 15:37:14",0.01085,0.054,2,0
1443886634,"2015-10-03 15:37:14",0.01085,0.27,2,0
1443886635,"2015-10-03 15:37:15",0.01085,10.313,8,0
1443886757,"2015-10-03 15:39:17",0.0096,9.598,2,0
1443886757,"2015-10-03 15:39:17",0.01069,14.538,2,0
1443887236,"2015-10-03 15:47:16",0.01069,5.852,2,0
1443887354,"2015-10-03 15:49:14",0.01069,3.584,2,0
1443887469,"2015-10-03 15:51:09",0.0108,0.211,2,0
1443887715,"2015-10-03 15:55:15",0.0108,1.167,2,0
1443887715,"2015-10-03 15:55:15",0.01085,0.24,2,0
1443887960,"2015-10-03 15:59:20",0.0108,6.854,2,0
1443888550,"2015-10-03 16:09:10",0.0089,13.518,2,0
1443888550,"2015-10-03 16:09:10",0.0089,0.389,2,0
1443888550,"2015-10-03 16:09:10",0.0104,4.12,2,0
1443888551,"2015-10-03 16:09:11",0.0105,0.528,30,0
1443888551,"2015-10-03 16:09:11",0.01085,0.213,2,0
1443888551,"2015-10-03 16:09:11",0.01085,0.903,2,0
1443888683,"2015-10-03 16:11:23",0.01085,7.476,30,0
1443888683,"2015-10-03 16:11:23",0.01085,0.055,30,0
1443888683,"2015-10-03 16:11:23",0.01089,0.71,3,0
1443888818,"2015-10-03 16:13:38",0.0108,0.176,7,0
1443888925,"2015-10-03 16:15:25",0.009,8.863,2,0
1443888925,"2015-10-03 16:15:25",0.0108,1.954,10,0
1443888925,"2015-10-03 16:15:25",0.0108,1.668,20,0
1443888925,"2015-10-03 16:15:25",0.0108,0.309,20,0
1443888925,"2015-10-03 16:15:25",0.01089,0.124,2,0
1443888925,"2015-10-03 16:15:25",0.0109,0.049,2,0
1443888926,"2015-10-03 16:15:26",0.0109,2.787,2,0
1443888926,"2015-10-03 16:15:26",0.0109,0.799,3,0
1443889271,"2015-10-03 16:21:11",0.0109,2.584,2,0
1443889271,"2015-10-03 16:21:11",0.0109,0.25,2,0
1443889271,"2015-10-03 16:21:11",0.01093,0.211,2,0
1443889397,"2015-10-03 16:23:17",0.0109,5.277,2,0
1443889879,"2015-10-03 16:31:19",0.0088,0.651,2,0
1443889879,"2015-10-03 16:31:19",0.009,3.082,2,0
1443889879,"2015-10-03 16:31:19",0.0098,0.215,2,0
1443889879,"2015-10-03 16:31:19",0.0099,3.079,2,0
1443889879,"2015-10-03 16:31:19",0.0107,0.211,2,0
1443889879,"2015-10-03 16:31:19",0.0107,2.457,30,0
1443889879,"2015-10-03 16:31:19",0.0108,1.401,2,0
1443889879,"2015-10-03 16:31:19",0.0108,0.23,2,0
1443889879,"2015-10-03 16:31:19",0.0108,59.98,2,0
1443889879,"2015-10-03 16:31:19",0.01093,4.02,2,0
1443889879,"2015-10-03 16:31:19",0.01093,6.548,2,0
1443889879,"2015-10-03 16:31:19",0.01093,2.514,2,0
1443889879,"2015-10-03 16:31:19",0.01093,0.23,2,0
1443889879,"2015-10-03 16:31:19",0.01093,0.23,2,0
1443889880,"2015-10-03 16:31:20",0.01093,0.23,2,0
1443889880,"2015-10-03 16:31:20",0.01093,18.012,30,1
1443889880,"2015-10-03 16:31:20",0.01093,2.436,30,1
1443889880,"2015-10-03 16:31:20",0.01093,4.694,30,1
1443889880,"2015-10-03 16:31:20",0.01093,2.265,30,1
1443889880,"2015-10-03 16:31:20",0.01093,0.193,30,1
1443889880,"2015-10-03 16:31:20",0.01093,0.503,30,1
1443889880,"2015-10-03 16:31:20",0.01093,1.586,30,1
1443889880,"2015-10-03 16:31:20",0.01093,21.591,30,1
1443889996,"2015-10-03 16:33:16",0.0091,1.59,2,0
1443889997,"2015-10-03 16:33:17",0.0094,0.216,2,0
1443890589,"2015-10-03 16:43:09",0.005,15.238,30,0
1443890589,"2015-10-03 16:43:09",0.005,0.22,3,0
1443890590,"2015-10-03 16:43:10",0.0108,0.5,3,0
1443890590,"2015-10-03 16:43:10",0.01092,2.527,4,0
1443891315,"2015-10-03 16:55:15",0.01,0.063,2,0
1443891315,"2015-10-03 16:55:15",0.01,0.256,5,0
1443891631,"2015-10-03 17:00:31",0.006,0.82,30,0
1443891651,"2015-10-03 17:00:51",0.006,2.173,30,0
1443891677,"2015-10-03 17:01:17",0.0088,3.464,2,0
1443891677,"2015-10-03 17:01:17",0.009,0.683,2,0
1443891678,"2015-10-03 17:01:18",0.009,0.076,2,0
1443891678,"2015-10-03 17:01:18",0.0098,0.424,2,0
1443891678,"2015-10-03 17:01:18",0.0099,0.416,2,0
1443891678,"2015-10-03 17:01:18",0.01,0.212,30,0
1443891678,"2015-10-03 17:01:18",0.01069,0.29,2,0
1443891797,"2015-10-03 17:03:17",0.01069,1.077,2,0
1443891797,"2015-10-03 17:03:17",0.0108,0.212,30,0
1443892367,"2015-10-03 17:12:47",0.0108,0.274,16,0
1443892596,"2015-10-03 17:16:36",0.0109,0.168,2,0
1443892596,"2015-10-03 17:16:36",0.0109,0.02,30,0
1443892596,"2015-10-03 17:16:36",0.0109,0.809,30,0
1443892602,"2015-10-03 17:16:42",0.0109,4.039,7,0
1443892602,"2015-10-03 17:16:42",0.0109,5.5,2,0
1443892602,"2015-10-03 17:16:42",0.01092,2.446,5,0
1443892824,"2015-10-03 17:20:24",0.01094,0.211,2,0
1443893351,"2015-10-03 17:29:11",0.01094,0.29,2,0
1443893351,"2015-10-03 17:29:11",0.01094,0.25,2,0
1443893352,"2015-10-03 17:29:12",0.01094,0.381,2,0
1443893492,"2015-10-03 17:31:32",0.006,2.005,30,0
1443893593,"2015-10-03 17:33:13",0.0075,0.717,2,0
1443893593,"2015-10-03 17:33:13",0.0094,1.827,2,0
1443893714,"2015-10-03 17:35:14",0.0098,0.071,2,0
1443893714,"2015-10-03 17:35:14",0.01069,3.398,2,0
1443893954,"2015-10-03 17:39:14",0.0108,2.112,3,0
1443893954,"2015-10-03 17:39:14",0.0109,0.049,2,0
1443894074,"2015-10-03 17:41:14",0.0108,1.136,3,0
1443894076,"2015-10-03 17:41:16",0.01094,1.779,2,0
1443894076,"2015-10-03 17:41:16",0.01094,0.678,2,0
1443894794,"2015-10-03 17:53:14",0.0109,2.867,2,0
1443894794,"2015-10-03 17:53:14",0.0109,5.892,2,0
1443894794,"2015-10-03 17:53:14",0.0109,0.22,6,0
1443894910,"2015-10-03 17:55:10",0.0109,3.621,2,0
1443894910,"2015-10-03 17:55:10",0.0109,0.251,6,0
1443895030,"2015-10-03 17:57:10",0.0108,2.777,3,0
1443895152,"2015-10-03 17:59:12",0.01091,0.92,2,0
1443895152,"2015-10-03 17:59:12",0.01091,1.089,2,0
1443895275,"2015-10-03 18:01:15",0.0098,0.334,2,0
1443895275,"2015-10-03 18:01:15",0.0098,0.278,5,0
1443895275,"2015-10-03 18:01:15",0.01,0.414,2,0
1443895275,"2015-10-03 18:01:15",0.01,0.263,2,0
1443895275,"2015-10-03 18:01:15",0.01,1.487,30,0
1443895757,"2015-10-03 18:09:17",0.0105,2.202,30,0
1443895757,"2015-10-03 18:09:17",0.0105,0.25,2,0
1443895757,"2015-10-03 18:09:17",0.0108,0.858,4,0
1443895757,"2015-10-03 18:09:17",0.0109,1.129,2,0
1443895757,"2015-10-03 18:09:17",0.01091,4.09,2,0
1443895764,"2015-10-03 18:09:24",0.01091,0.118,2,0
1443895764,"2015-10-03 18:09:24",0.01091,0.29,2,0
1443895764,"2015-10-03 18:09:24",0.01091,0.381,2,0
1443895768,"2015-10-03 18:09:28",0.011,0.079,30,0
1443895768,"2015-10-03 18:09:28",0.011,1.005,7,0
1443895768,"2015-10-03 18:09:28",0.011,0.121,30,0
1443895769,"2015-10-03 18:09:29",0.011,0.28,30,0
1443895769,"2015-10-03 18:09:29",0.011,0.054,30,0
1443895769,"2015-10-03 18:09:29",0.011,0.666,30,0
1443895878,"2015-10-03 18:11:18",0.011,0.152,2,0
1443895878,"2015-10-03 18:11:18",0.011,1.623,2,0
1443895878,"2015-10-03 18:11:18",0.01135,0.72,30,0
1443895878,"2015-10-03 18:11:18",0.01135,1.484,30,0
1443896597,"2015-10-03 18:23:17",0.01069,2.537,2,0
1443896598,"2015-10-03 18:23:18",0.01069,2.537,2,0
1443896598,"2015-10-03 18:23:18",0.01069,0.389,6,0
1443896832,"2015-10-03 18:27:12",0.0105,0.983,30,0
1443897196,"2015-10-03 18:33:16",0.0094,0.251,2,0
1443897196,"2015-10-03 18:33:16",0.0094,1.436,2,0
1443897196,"2015-10-03 18:33:16",0.0095,0.259,10,0
1443897196,"2015-10-03 18:33:16",0.0098,0.248,2,0
1443897196,"2015-10-03 18:33:16",0.0106,0.987,2,0
1443897196,"2015-10-03 18:33:16",0.0106,0.22,6,0
1443897196,"2015-10-03 18:33:16",0.01069,0.982,2,0
1443897196,"2015-10-03 18:33:16",0.0107,0.211,2,0
1443897196,"2015-10-03 18:33:16",0.0107,0.703,4,0
1443897551,"2015-10-03 18:39:11",0.01,2.014,2,0
1443897916,"2015-10-03 18:45:16",0.0106,0.212,2,0
1443897916,"2015-10-03 18:45:16",0.0106,0.22,6,0
1443898149,"2015-10-03 18:49:09",0.0106,0.681,2,0
1443898516,"2015-10-03 18:55:16",0.0106,0.592,2,0
1443898516,"2015-10-03 18:55:16",0.0106,0.246,6,0
1443898516,"2015-10-03 18:55:16",0.0107,6.99,7,0
1443898516,"2015-10-03 18:55:16",0.01091,0.212,8,0
1443898516,"2015-10-03 18:55:16",0.01092,0.9,30,0
1443898756,"2015-10-03 18:59:16",0.01092,0.22,2,0
1443898756,"2015-10-03 18:59:16",0.01092,0.22,2,0
1443898758,"2015-10-03 18:59:18",0.01092,0.989,2,0
1443898758,"2015-10-03 18:59:18",0.01092,0.235,2,0
1443898758,"2015-10-03 18:59:18",0.01092,0.282,2,0
1443898763,"2015-10-03 18:59:23",0.011,1.005,7,0
1443898763,"2015-10-03 18:59:23",0.011,2.121,30,0
1443899117,"2015-10-03 19:05:17",0.0108,2.436,3,0
1443899117,"2015-10-03 19:05:17",0.0108,0.242,6,0
1443900677,"2015-10-03 19:31:17",0.0099,1.78,2,0
1443900677,"2015-10-03 19:31:17",0.0099,1,10,0
1443900677,"2015-10-03 19:31:17",0.01,0.651,10,0
1443900793,"2015-10-03 19:33:13",0.0096,0.5,2,0
1443900797,"2015-10-03 19:33:17",0.0097,0.424,2,0
1443900797,"2015-10-03 19:33:17",0.0097,0.22,5,0
1443900797,"2015-10-03 19:33:17",0.0098,0.5,2,0
1443900797,"2015-10-03 19:33:17",0.0098,0.5,10,0
1443900797,"2015-10-03 19:33:17",0.01069,3.778,2,0
1443900797,"2015-10-03 19:33:17",0.0107,3.01,3,0
1443900797,"2015-10-03 19:33:17",0.0108,0.22,2,0
1443901033,"2015-10-03 19:37:13",0.0104,0.36,2,0
1443901033,"2015-10-03 19:37:13",0.0105,1,2,0
1443901033,"2015-10-03 19:37:13",0.0106,1,2,0
1443901033,"2015-10-03 19:37:13",0.0107,1,2,0
1443901033,"2015-10-03 19:37:13",0.0107,1,30,0
1443901152,"2015-10-03 19:39:12",0.0108,2.59,30,0
1443901152,"2015-10-03 19:39:12",0.0108,0.356,6,0
1443901152,"2015-10-03 19:39:12",0.0108,0.231,2,0
1443901152,"2015-10-03 19:39:12",0.01091,0.22,2,0
1443901152,"2015-10-03 19:39:12",0.01092,5.1,2,0
1443901153,"2015-10-03 19:39:13",0.01092,3.101,2,0
1443901153,"2015-10-03 19:39:13",0.01092,0.74,2,0
1443901153,"2015-10-03 19:39:13",0.01092,2.993,2,0
1443901153,"2015-10-03 19:39:13",0.01092,8.67,3,1
1443901153,"2015-10-03 19:39:13",0.01092,0.478,30,1
1443901392,"2015-10-03 19:43:12",0.01092,0.164,2,0
1443901392,"2015-10-03 19:43:12",0.01092,0.27,2,0
1443901518,"2015-10-03 19:45:18",0.011,1.816,30,0
1443901518,"2015-10-03 19:45:18",0.011,0.499,4,0
1443902115,"2015-10-03 19:55:15",0.0108,1.396,2,0
1443902590,"2015-10-03 20:03:10",0.0098,0.118,2,0
1443902590,"2015-10-03 20:03:10",0.01,0.106,30,0
1443902720,"2015-10-03 20:05:20",0.0106,2,2,0
1443902721,"2015-10-03 20:05:21",0.01069,3.377,2,0
1443902836,"2015-10-03 20:07:16",0.0109,2.299,2,0
1443902836,"2015-10-03 20:07:16",0.01092,0.285,30,0
1443902836,"2015-10-03 20:07:16",0.01092,8.845,8,0
1443902840,"2015-10-03 20:07:20",0.01135,1.275,30,0
1443902840,"2015-10-03 20:07:20",0.01135,0.056,30,0
1443902840,"2015-10-03 20:07:20",0.01135,0.266,30,0
1443902840,"2015-10-03 20:07:20",0.01135,0.594,30,0
1443902840,"2015-10-03 20:07:20",0.01135,8.857,30,0
1443902844,"2015-10-03 20:07:24",0.01135,5.496,30,0
1443902844,"2015-10-03 20:07:24",0.01135,7.633,30,0
1443902844,"2015-10-03 20:07:24",0.01135,3.921,30,0
1443902844,"2015-10-03 20:07:24",0.01092,0.511,14,1
1443902844,"2015-10-03 20:07:24",0.01092,14.632,30,1
1443902844,"2015-10-03 20:07:24",0.01092,0.205,30,1
1443902844,"2015-10-03 20:07:24",0.01092,9.281,2,1
1443902844,"2015-10-03 20:07:24",0.01092,2.058,30,1
1443902844,"2015-10-03 20:07:24",0.01092,0.277,30,1
1443902844,"2015-10-03 20:07:24",0.01092,0.035,30,1
1443902845,"2015-10-03 20:07:25",0.01092,3.499,30,1
1443902845,"2015-10-03 20:07:25",0.01092,9.348,30,1
1443902845,"2015-10-03 20:07:25",0.01092,4.358,2,1
1443902845,"2015-10-03 20:07:25",0.01092,2.9,30,1
1443903315,"2015-10-03 20:15:15",0.01079,0.037,11,0
1443903548,"2015-10-03 20:19:08",0.0108,0.128,30,0
1443903794,"2015-10-03 20:23:14",0.01093,1.213,30,1
1443904157,"2015-10-03 20:29:17",0.01093,0.856,30,1
1443904157,"2015-10-03 20:29:17",0.01093,3.888,30,1
1443904157,"2015-10-03 20:29:17",0.01093,6.393,3,1
1443904157,"2015-10-03 20:29:17",0.01093,0.429,30,1
1443904157,"2015-10-03 20:29:17",0.01093,0.517,30,1
1443904157,"2015-10-03 20:29:17",0.01093,0.685,30,1
1443904157,"2015-10-03 20:29:17",0.01093,0.306,30,1
1443904278,"2015-10-03 20:31:18",0.01093,0.25,2,0
1443904873,"2015-10-03 20:41:13",0.01093,1.521,8,0
1443904873,"2015-10-03 20:41:13",0.01093,0.678,2,0
1443904873,"2015-10-03 20:41:13",0.01093,1.779,2,0
1443905114,"2015-10-03 20:45:14",0.01093,2.017,5,0
1443905235,"2015-10-03 20:47:15",0.01093,0.559,2,0
1443905235,"2015-10-03 20:47:15",0.01093,0.22,6,0
1443905594,"2015-10-03 20:53:14",0.0105,0.212,2,0
1443905594,"2015-10-03 20:53:14",0.0105,0.25,2,0
1443905594,"2015-10-03 20:53:14",0.0105,0.27,2,0
1443906554,"2015-10-03 21:09:14",0.006,0.418,2,0
1443906554,"2015-10-03 21:09:14",0.006,0.383,3,0
1443906554,"2015-10-03 21:09:14",0.006,0.375,3,0
1443906767,"2015-10-03 21:12:47",0.0087,0.212,2,0
1443907016,"2015-10-03 21:16:56",0.0087,8.23,7,0
1443907016,"2015-10-03 21:16:56",0.0089,1.438,2,0
1443907016,"2015-10-03 21:16:56",0.0101,5,2,0
1443907016,"2015-10-03 21:16:56",0.0102,2.368,2,0
1443907016,"2015-10-03 21:16:56",0.0103,2.233,2,0
1443907016,"2015-10-03 21:16:56",0.0104,0.859,2,0
1443907016,"2015-10-03 21:16:56",0.0104,0.3,30,0
1443907016,"2015-10-03 21:16:56",0.0104,0.563,30,0
1443907016,"2015-10-03 21:16:56",0.0105,0.22,2,0
1443907016,"2015-10-03 21:16:56",0.0105,6.952,30,0
1443907016,"2015-10-03 21:16:56",0.0105,11.537,30,0
1443907016,"2015-10-03 21:16:56",0.0105,7.294,30,0
1443907016,"2015-10-03 21:16:56",0.01069,3.398,2,0
1443907017,"2015-10-03 21:16:57",0.0108,2,30,0
1443907021,"2015-10-03 21:17:01",0.01093,0.22,2,0
1443907021,"2015-10-03 21:17:01",0.01093,0.931,8,0
1443907021,"2015-10-03 21:17:01",0.01093,1.779,2,0
1443907021,"2015-10-03 21:17:01",0.011,1.816,30,0
1443907026,"2015-10-03 21:17:06",0.0113,4.93,2,0
1443907026,"2015-10-03 21:17:06",0.0113,2.509,2,0
1443907026,"2015-10-03 21:17:06",0.01135,3.531,30,0
1443907031,"2015-10-03 21:17:11",0.01093,28.361,2,1
1443907032,"2015-10-03 21:17:12",0.01093,19.856,30,1
1443907032,"2015-10-03 21:17:12",0.01093,2.291,30,1
1443907032,"2015-10-03 21:17:12",0.01093,0.27,30,1
1443907032,"2015-10-03 21:17:12",0.01093,3.26,30,1
1443907032,"2015-10-03 21:17:12",0.01093,0.329,30,1
1443907032,"2015-10-03 21:17:12",0.01093,0.893,30,1
1443907032,"2015-10-03 21:17:12",0.01093,5.676,30,1
1443907032,"2015-10-03 21:17:12",0.01093,0.358,30,1
1443907032,"2015-10-03 21:17:12",0.01093,0.273,30,1
1443907894,"2015-10-03 21:31:34",0.0045,0.307,2,0
1443907894,"2015-10-03 21:31:34",0.0094,0.79,2,0
1443907894,"2015-10-03 21:31:34",0.0098,0.425,2,0
1443908956,"2015-10-03 21:49:16",0.0098,2.683,2,0
1443908956,"2015-10-03 21:49:16",0.0099,5.924,2,0
1443908956,"2015-10-03 21:49:16",0.01,2.25,2,0
1443908956,"2015-10-03 21:49:16",0.01045,0.055,30,0
1443908956,"2015-10-03 21:49:16",0.01093,1.3,4,0
1443909069,"2015-10-03 21:51:09",0.01093,0.282,2,0
1443909306,"2015-10-03 21:55:06",0.01093,0.22,2,0
1443909311,"2015-10-03 21:55:11",0.01135,0.287,30,0
1443909311,"2015-10-03 21:55:11",0.01135,0.5,30,0
1443909315,"2015-10-03 21:55:15",0.01135,3.308,30,0
1443910756,"2015-10-03 22:19:16",0.009,6.663,2,0
1443910756,"2015-10-03 22:19:16",0.0094,0.262,30,0
1443910756,"2015-10-03 22:19:16",0.0105,1.026,30,0
1443910756,"2015-10-03 22:19:16",0.01069,0.687,2,0
1443910757,"2015-10-03 22:19:17",0.0108,0.258,3,0
1443910757,"2015-10-03 22:19:17",0.01093,0.211,2,0
1443910757,"2015-10-03 22:19:17",0.01093,0.21,2,0
1443910867,"2015-10-03 22:21:07",0.01093,0.211,2,0
1443910871,"2015-10-03 22:21:11",0.0113,0.045,2,0
1443911716,"2015-10-03 22:35:16",0.0096,1.752,2,0
1443911716,"2015-10-03 22:35:16",0.01093,0.214,2,0
1443911837,"2015-10-03 22:37:17",0.0113,0.879,2,0
1443912079,"2015-10-03 22:41:19",0.0113,0.215,2,0
1443912927,"2015-10-03 22:55:27",0.0112,0.853,4,0
1443913276,"2015-10-03 23:01:16",0.00113,0.337,5,0
1443913517,"2015-10-03 23:05:17",0.0094,0.338,30,0
1443913517,"2015-10-03 23:05:17",0.01084,0.222,2,0
1443913517,"2015-10-03 23:05:17",0.01084,0.222,3,0
1443913517,"2015-10-03 23:05:17",0.01093,0.212,2,0
1443914829,"2015-10-03 23:27:09",0.01084,0.036,2,0
1443916029,"2015-10-03 23:47:09",0.006,0.24,2,0
1443916272,"2015-10-03 23:51:12",0.006,1.06,2,0
1443916273,"2015-10-03 23:51:13",0.0094,0.892,2,0
1443916273,"2015-10-03 23:51:13",0.0095,1.42,10,0
1443916273,"2015-10-03 23:51:13",0.01084,0.797,3,0
1443916273,"2015-10-03 23:51:13",0.0109,0.21,2,0
1443916389,"2015-10-03 23:53:09",0.0109,3.936,5,0
1443916516,"2015-10-03 23:55:16",0.0109,1.286,7,0
1443916516,"2015-10-03 23:55:16",0.01093,0.722,2,0
1443916756,"2015-10-03 23:59:16",0.01093,0.722,2,0
1443916760,"2015-10-03 23:59:20",0.01093,0.666,8,0
1443916760,"2015-10-03 23:59:20",0.01093,1.408,2,0
1443916760,"2015-10-03 23:59:20",0.01093,0.24,2,0
1443916760,"2015-10-03 23:59:20",0.01125,0.563,30,0
1443917715,"2015-10-04 00:15:15",0.0092,0.585,2,0
1443917715,"2015-10-04 00:15:15",0.01093,2.761,4,0
1443917715,"2015-10-04 00:15:15",0.01093,0.21,2,0
1443918195,"2015-10-04 00:23:15",0.01093,0.213,2,0
1443918195,"2015-10-04 00:23:15",0.01093,0.558,30,0
1443919397,"2015-10-04 00:43:17",0.0108,0.79,7,0
1443919761,"2015-10-04 00:49:21",0.01093,0.947,3,0
1443919761,"2015-10-04 00:49:21",0.01093,0.212,2,0
1443919761,"2015-10-04 00:49:21",0.01093,0.24,2,0
1443919868,"2015-10-04 00:51:08",0.01093,0.037,5,0
1443919868,"2015-10-04 00:51:08",0.01093,1.779,2,0
1443919868,"2015-10-04 00:51:08",0.01093,0.355,6,0
1443919868,"2015-10-04 00:51:08",0.01093,0.27,2,0
1443919874,"2015-10-04 00:51:14",0.0112,0.859,4,0
1443919874,"2015-10-04 00:51:14",0.0112,1.408,2,0
1443920120,"2015-10-04 00:55:20",0.01125,0.138,30,0
1443920597,"2015-10-04 01:03:17",0.01,1.957,2,0
1443920597,"2015-10-04 01:03:17",0.01094,2.633,2,0
1443920597,"2015-10-04 01:03:17",0.01094,0.505,2,0
1443920597,"2015-10-04 01:03:17",0.01094,2.614,3,1
1443921073,"2015-10-04 01:11:13",0.01094,0.212,2,0
1443921073,"2015-10-04 01:11:13",0.01094,0.26,2,0
1443921499,"2015-10-04 01:18:19",0.01094,1.733,30,1
1443921504,"2015-10-04 01:18:24",0.01094,0.22,6,0
1443921504,"2015-10-04 01:18:24",0.01094,7.705,30,1
1443921504,"2015-10-04 01:18:24",0.01094,1.615,30,1
1443921504,"2015-10-04 01:18:24",0.01094,1.031,30,1
1443922155,"2015-10-04 01:29:15",0.01094,0.212,2,0
1443922160,"2015-10-04 01:29:20",0.01094,1.242,3,0
1443922160,"2015-10-04 01:29:20",0.0113,7.896,2,0
1443922160,"2015-10-04 01:29:20",0.0113,5.418,2,0
1443922160,"2015-10-04 01:29:20",0.01134,1.056,7,0
1443922160,"2015-10-04 01:29:20",0.01135,0.966,30,0
1443922160,"2015-10-04 01:29:20",0.01094,2.382,2,1
1443922271,"2015-10-04 01:31:11",0.01,0.42,30,0
